-8.771E-05,-1.15E-03
-8.761E-05,-1.19E-03
-8.751E-05,-1.28E-03
-8.741E-05,-1.19E-03
-8.731E-05,-1.12E-03
-8.721E-05,-1.21E-03
-8.711E-05,-1.27E-03
-8.701E-05,-1.17E-03
-8.691E-05,-1.16E-03
-8.681E-05,-1.12E-03
-8.671E-05,-1.28E-03
-8.661E-05,-1.20E-03
-8.651E-05,-1.08E-03
-8.641E-05,-1.20E-03
-8.631E-05,-1.23E-03
-8.621E-05,-1.17E-03
-8.611E-05,-1.20E-03
-8.601E-05,-1.21E-03
-8.591E-05,-1.20E-03
-8.581E-05,-1.16E-03
-8.571E-05,-1.28E-03
-8.561E-05,-1.26E-03
-8.551E-05,-1.16E-03
-8.541E-05,-1.18E-03
-8.531E-05,-1.15E-03
-8.521E-05,-1.18E-03
-8.511E-05,-1.21E-03
-8.501E-05,-1.18E-03
-8.491E-05,-1.07E-03
-8.481E-05,-1.15E-03
-8.471E-05,-1.23E-03
-8.461E-05,-1.22E-03
-8.451E-05,-1.26E-03
-8.441E-05,-1.08E-03
-8.431E-05,-1.22E-03
-8.421E-05,-1.10E-03
-8.411E-05,-1.28E-03
-8.401E-05,-1.26E-03
-8.391E-05,-1.17E-03
-8.381E-05,-1.21E-03
-8.371E-05,-1.23E-03
-8.361E-05,-1.19E-03
-8.351E-05,-1.08E-03
-8.341E-05,-1.16E-03
-8.331E-05,-1.19E-03
-8.321E-05,-1.17E-03
-8.311E-05,-1.12E-03
-8.301E-05,-1.14E-03
-8.291E-05,-1.28E-03
-8.281E-05,-1.10E-03
-8.271E-05,-1.36E-03
-8.261E-05,-1.23E-03
-8.251E-05,-1.17E-03
-8.241E-05,-1.03E-03
-8.231E-05,-1.25E-03
-8.221E-05,-1.27E-03
-8.211E-05,-1.20E-03
-8.201E-05,-1.19E-03
-8.191E-05,-1.27E-03
-8.181E-05,-1.06E-03
-8.171E-05,-1.19E-03
-8.161E-05,-1.07E-03
-8.151E-05,-1.13E-03
-8.141E-05,-1.22E-03
-8.131E-05,-1.26E-03
-8.121E-05,-1.12E-03
-8.111E-05,-1.15E-03
-8.101E-05,-1.23E-03
-8.091E-05,-1.27E-03
-8.081E-05,-1.13E-03
-8.071E-05,-1.11E-03
-8.061E-05,-1.02E-03
-8.051E-05,-1.12E-03
-8.041E-05,-1.22E-03
-8.031E-05,-1.22E-03
-8.021E-05,-1.07E-03
-8.011E-05,-1.23E-03
-8.001E-05,-1.17E-03
-7.991E-05,-1.20E-03
-7.981E-05,-1.22E-03
-7.971E-05,-1.21E-03
-7.961E-05,-1.17E-03
-7.951E-05,-1.26E-03
-7.941E-05,-1.30E-03
-7.931E-05,-1.32E-03
-7.921E-05,-1.21E-03
-7.911E-05,-1.22E-03
-7.901E-05,-1.24E-03
-7.891E-05,-1.26E-03
-7.881E-05,-1.13E-03
-7.871E-05,-1.16E-03
-7.861E-05,-1.24E-03
-7.851E-05,-1.17E-03
-7.841E-05,-1.21E-03
-7.831E-05,-1.15E-03
-7.821E-05,-1.20E-03
-7.811E-05,-1.14E-03
-7.801E-05,-1.14E-03
-7.791E-05,-1.20E-03
-7.781E-05,-1.23E-03
-7.771E-05,-1.16E-03
-7.761E-05,-1.21E-03
-7.751E-05,-1.10E-03
-7.741E-05,-1.23E-03
-7.731E-05,-1.34E-03
-7.721E-05,-1.15E-03
-7.711E-05,-1.26E-03
-7.701E-05,-1.12E-03
-7.691E-05,-1.22E-03
-7.681E-05,-1.24E-03
-7.671E-05,-1.18E-03
-7.661E-05,-1.21E-03
-7.651E-05,-1.31E-03
-7.641E-05,-1.26E-03
-7.631E-05,-1.11E-03
-7.621E-05,-1.25E-03
-7.611E-05,-1.22E-03
-7.601E-05,-1.15E-03
-7.591E-05,-1.18E-03
-7.581E-05,-1.25E-03
-7.571E-05,-1.11E-03
-7.561E-05,-1.28E-03
-7.551E-05,-1.17E-03
-7.541E-05,-1.25E-03
-7.531E-05,-1.24E-03
-7.521E-05,-1.15E-03
-7.511E-05,-1.10E-03
-7.501E-05,-1.03E-03
-7.491E-05,-1.22E-03
-7.481E-05,-1.15E-03
-7.471E-05,-1.31E-03
-7.461E-05,-1.25E-03
-7.451E-05,-1.20E-03
-7.441E-05,-1.23E-03
-7.431E-05,-1.13E-03
-7.421E-05,-1.21E-03
-7.411E-05,-1.21E-03
-7.401E-05,-1.14E-03
-7.391E-05,-1.26E-03
-7.381E-05,-1.10E-03
-7.371E-05,-1.09E-03
-7.361E-05,-1.15E-03
-7.351E-05,-1.19E-03
-7.341E-05,-1.07E-03
-7.331E-05,-1.16E-03
-7.321E-05,-1.14E-03
-7.311E-05,-1.12E-03
-7.301E-05,-1.22E-03
-7.291E-05,-1.29E-03
-7.281E-05,-1.14E-03
-7.271E-05,-1.24E-03
-7.261E-05,-1.22E-03
-7.251E-05,-1.16E-03
-7.241E-05,-1.07E-03
-7.231E-05,-1.20E-03
-7.221E-05,-1.18E-03
-7.211E-05,-1.15E-03
-7.201E-05,-1.07E-03
-7.191E-05,-1.22E-03
-7.181E-05,-1.27E-03
-7.171E-05,-1.21E-03
-7.161E-05,-1.14E-03
-7.151E-05,-1.19E-03
-7.141E-05,-1.24E-03
-7.131E-05,-1.27E-03
-7.121E-05,-1.30E-03
-7.111E-05,-1.22E-03
-7.101E-05,-1.31E-03
-7.091E-05,-1.20E-03
-7.081E-05,-1.20E-03
-7.071E-05,-1.21E-03
-7.061E-05,-1.23E-03
-7.051E-05,-1.15E-03
-7.041E-05,-1.23E-03
-7.031E-05,-1.16E-03
-7.021E-05,-1.39E-03
-7.011E-05,-1.09E-03
-7.001E-05,-1.09E-03
-6.991E-05,-1.14E-03
-6.981E-05,-1.10E-03
-6.971E-05,-1.19E-03
-6.961E-05,-1.18E-03
-6.951E-05,-1.02E-03
-6.941E-05,-1.11E-03
-6.931E-05,-1.19E-03
-6.921E-05,-1.20E-03
-6.911E-05,-1.18E-03
-6.901E-05,-1.26E-03
-6.891E-05,-1.20E-03
-6.881E-05,-1.15E-03
-6.871E-05,-1.19E-03
-6.861E-05,-1.17E-03
-6.851E-05,-1.11E-03
-6.841E-05,-1.13E-03
-6.831E-05,-1.17E-03
-6.821E-05,-1.18E-03
-6.811E-05,-1.25E-03
-6.801E-05,-1.05E-03
-6.791E-05,-1.29E-03
-6.781E-05,-1.20E-03
-6.771E-05,-1.23E-03
-6.761E-05,-1.08E-03
-6.751E-05,-1.11E-03
-6.741E-05,-1.21E-03
-6.731E-05,-1.20E-03
-6.721E-05,-1.10E-03
-6.711E-05,-1.26E-03
-6.701E-05,-1.14E-03
-6.691E-05,-1.14E-03
-6.681E-05,-1.16E-03
-6.671E-05,-1.11E-03
-6.661E-05,-1.19E-03
-6.651E-05,-1.23E-03
-6.641E-05,-1.20E-03
-6.631E-05,-1.19E-03
-6.621E-05,-1.33E-03
-6.611E-05,-1.23E-03
-6.601E-05,-1.27E-03
-6.591E-05,-1.31E-03
-6.581E-05,-1.14E-03
-6.571E-05,-1.22E-03
-6.561E-05,-1.18E-03
-6.551E-05,-1.22E-03
-6.541E-05,-1.19E-03
-6.531E-05,-1.20E-03
-6.521E-05,-1.20E-03
-6.511E-05,-1.15E-03
-6.501E-05,-1.16E-03
-6.491E-05,-1.26E-03
-6.481E-05,-1.25E-03
-6.471E-05,-1.25E-03
-6.461E-05,-1.15E-03
-6.451E-05,-1.20E-03
-6.441E-05,-1.22E-03
-6.431E-05,-1.17E-03
-6.421E-05,-1.17E-03
-6.411E-05,-1.47E-03
-6.401E-05,-1.19E-03
-6.391E-05,-1.29E-03
-6.381E-05,-1.28E-03
-6.371E-05,-1.17E-03
-6.361E-05,-1.24E-03
-6.351E-05,-1.18E-03
-6.341E-05,-1.23E-03
-6.331E-05,-1.21E-03
-6.321E-05,-1.26E-03
-6.311E-05,-1.24E-03
-6.301E-05,-1.22E-03
-6.291E-05,-1.32E-03
-6.281E-05,-1.22E-03
-6.271E-05,-1.18E-03
-6.261E-05,-1.24E-03
-6.251E-05,-1.24E-03
-6.241E-05,-1.20E-03
-6.231E-05,-1.22E-03
-6.221E-05,-1.06E-03
-6.211E-05,-1.29E-03
-6.201E-05,-1.09E-03
-6.191E-05,-1.10E-03
-6.181E-05,-1.29E-03
-6.171E-05,-1.25E-03
-6.161E-05,-1.16E-03
-6.151E-05,-1.23E-03
-6.141E-05,-1.14E-03
-6.131E-05,-1.37E-03
-6.121E-05,-1.38E-03
-6.111E-05,-1.36E-03
-6.101E-05,-1.23E-03
-6.091E-05,-1.26E-03
-6.081E-05,-1.28E-03
-6.071E-05,-1.18E-03
-6.061E-05,-1.15E-03
-6.051E-05,-1.27E-03
-6.041E-05,-1.14E-03
-6.031E-05,-1.28E-03
-6.021E-05,-1.23E-03
-6.011E-05,-1.19E-03
-6.001E-05,-1.28E-03
-5.991E-05,-1.30E-03
-5.981E-05,-1.16E-03
-5.971E-05,-1.32E-03
-5.961E-05,-1.14E-03
-5.951E-05,-1.24E-03
-5.941E-05,-1.28E-03
-5.931E-05,-1.21E-03
-5.921E-05,-1.22E-03
-5.911E-05,-1.28E-03
-5.901E-05,-1.23E-03
-5.891E-05,-1.13E-03
-5.881E-05,-1.11E-03
-5.871E-05,-1.21E-03
-5.861E-05,-1.17E-03
-5.851E-05,-1.19E-03
-5.841E-05,-1.19E-03
-5.831E-05,-1.20E-03
-5.821E-05,-1.18E-03
-5.811E-05,-1.11E-03
-5.801E-05,-1.26E-03
-5.791E-05,-1.37E-03
-5.781E-05,-1.18E-03
-5.771E-05,-1.14E-03
-5.761E-05,-1.10E-03
-5.751E-05,-1.28E-03
-5.741E-05,-1.11E-03
-5.731E-05,-1.25E-03
-5.721E-05,-1.13E-03
-5.711E-05,-1.20E-03
-5.701E-05,-1.18E-03
-5.691E-05,-1.14E-03
-5.681E-05,-1.20E-03
-5.671E-05,-1.12E-03
-5.661E-05,-1.15E-03
-5.651E-05,-1.27E-03
-5.641E-05,-1.24E-03
-5.631E-05,-1.30E-03
-5.621E-05,-1.12E-03
-5.611E-05,-1.13E-03
-5.601E-05,-1.13E-03
-5.591E-05,-1.31E-03
-5.581E-05,-1.28E-03
-5.571E-05,-1.18E-03
-5.561E-05,-1.20E-03
-5.551E-05,-1.45E-03
-5.541E-05,-1.26E-03
-5.531E-05,-1.14E-03
-5.521E-05,-1.22E-03
-5.511E-05,-1.20E-03
-5.501E-05,-1.33E-03
-5.491E-05,-1.20E-03
-5.481E-05,-1.29E-03
-5.471E-05,-1.12E-03
-5.461E-05,-1.27E-03
-5.451E-05,-1.14E-03
-5.441E-05,-1.13E-03
-5.431E-05,-1.20E-03
-5.421E-05,-1.36E-03
-5.411E-05,-1.29E-03
-5.401E-05,-1.18E-03
-5.391E-05,-1.29E-03
-5.381E-05,-1.07E-03
-5.371E-05,-1.44E-03
-5.361E-05,-1.07E-03
-5.351E-05,-1.14E-03
-5.341E-05,-1.23E-03
-5.331E-05,-1.00E-03
-5.321E-05,-1.24E-03
-5.311E-05,-1.18E-03
-5.301E-05,-1.28E-03
-5.291E-05,-1.25E-03
-5.281E-05,-1.16E-03
-5.271E-05,-1.23E-03
-5.261E-05,-1.24E-03
-5.251E-05,-1.30E-03
-5.241E-05,-1.32E-03
-5.231E-05,-1.24E-03
-5.221E-05,-1.37E-03
-5.211E-05,-1.19E-03
-5.201E-05,-1.14E-03
-5.191E-05,-1.24E-03
-5.181E-05,-1.28E-03
-5.171E-05,-1.13E-03
-5.161E-05,-1.11E-03
-5.151E-05,-1.19E-03
-5.141E-05,-1.20E-03
-5.131E-05,-1.21E-03
-5.121E-05,-1.20E-03
-5.111E-05,-1.23E-03
-5.101E-05,-1.20E-03
-5.091E-05,-1.31E-03
-5.081E-05,-1.27E-03
-5.071E-05,-1.06E-03
-5.061E-05,-1.19E-03
-5.051E-05,-1.16E-03
-5.041E-05,-1.21E-03
-5.031E-05,-1.23E-03
-5.021E-05,-1.20E-03
-5.011E-05,-1.24E-03
-5.001E-05,-1.22E-03
-4.991E-05,-1.24E-03
-4.981E-05,-1.16E-03
-4.971E-05,-1.22E-03
-4.961E-05,-1.16E-03
-4.951E-05,-1.22E-03
-4.941E-05,-1.28E-03
-4.931E-05,-1.28E-03
-4.921E-05,-1.25E-03
-4.911E-05,-1.34E-03
-4.901E-05,-1.15E-03
-4.891E-05,-1.19E-03
-4.881E-05,-1.28E-03
-4.871E-05,-1.25E-03
-4.861E-05,-1.22E-03
-4.851E-05,-1.05E-03
-4.841E-05,-1.22E-03
-4.831E-05,-1.26E-03
-4.821E-05,-1.20E-03
-4.811E-05,-1.24E-03
-4.801E-05,-1.10E-03
-4.791E-05,-1.09E-03
-4.781E-05,-1.14E-03
-4.771E-05,-1.21E-03
-4.761E-05,-1.15E-03
-4.751E-05,-1.25E-03
-4.741E-05,-1.20E-03
-4.731E-05,-1.20E-03
-4.721E-05,-1.19E-03
-4.711E-05,-1.08E-03
-4.701E-05,-1.13E-03
-4.691E-05,-1.07E-03
-4.681E-05,-1.25E-03
-4.671E-05,-1.28E-03
-4.661E-05,-1.06E-03
-4.651E-05,-1.28E-03
-4.641E-05,-1.25E-03
-4.631E-05,-1.15E-03
-4.621E-05,-1.12E-03
-4.611E-05,-1.31E-03
-4.601E-05,-1.29E-03
-4.591E-05,-1.20E-03
-4.581E-05,-1.27E-03
-4.571E-05,-1.34E-03
-4.561E-05,-1.13E-03
-4.551E-05,-1.20E-03
-4.541E-05,-1.11E-03
-4.531E-05,-1.23E-03
-4.521E-05,-1.26E-03
-4.511E-05,-1.20E-03
-4.501E-05,-1.06E-03
-4.491E-05,-1.17E-03
-4.481E-05,-1.20E-03
-4.471E-05,-1.17E-03
-4.461E-05,-1.11E-03
-4.451E-05,-1.26E-03
-4.441E-05,-1.22E-03
-4.431E-05,-1.21E-03
-4.421E-05,-1.23E-03
-4.411E-05,-1.19E-03
-4.401E-05,-1.14E-03
-4.391E-05,-1.29E-03
-4.381E-05,-1.25E-03
-4.371E-05,-1.22E-03
-4.361E-05,-1.27E-03
-4.351E-05,-1.09E-03
-4.341E-05,-1.05E-03
-4.331E-05,-1.24E-03
-4.321E-05,-1.27E-03
-4.311E-05,-1.23E-03
-4.301E-05,-1.21E-03
-4.291E-05,-1.28E-03
-4.281E-05,-1.29E-03
-4.271E-05,-1.36E-03
-4.261E-05,-1.18E-03
-4.251E-05,-1.18E-03
-4.241E-05,-1.28E-03
-4.231E-05,-1.17E-03
-4.221E-05,-1.12E-03
-4.211E-05,-1.18E-03
-4.201E-05,-1.18E-03
-4.191E-05,-1.14E-03
-4.181E-05,-1.25E-03
-4.171E-05,-1.28E-03
-4.161E-05,-1.17E-03
-4.151E-05,-1.17E-03
-4.141E-05,-1.11E-03
-4.131E-05,-1.25E-03
-4.121E-05,-1.16E-03
-4.111E-05,-1.20E-03
-4.101E-05,-1.22E-03
-4.091E-05,-1.29E-03
-4.081E-05,-1.26E-03
-4.071E-05,-1.37E-03
-4.061E-05,-1.24E-03
-4.051E-05,-1.19E-03
-4.041E-05,-1.18E-03
-4.031E-05,-1.19E-03
-4.021E-05,-1.14E-03
-4.011E-05,-1.16E-03
-4.001E-05,-1.05E-03
-3.991E-05,-1.22E-03
-3.981E-05,-1.12E-03
-3.971E-05,-1.12E-03
-3.961E-05,-1.26E-03
-3.951E-05,-1.13E-03
-3.941E-05,-1.25E-03
-3.931E-05,-1.13E-03
-3.921E-05,-1.07E-03
-3.911E-05,-1.25E-03
-3.901E-05,-1.13E-03
-3.891E-05,-1.14E-03
-3.881E-05,-1.05E-03
-3.871E-05,-1.33E-03
-3.861E-05,-1.18E-03
-3.851E-05,-1.18E-03
-3.841E-05,-1.18E-03
-3.831E-05,-1.19E-03
-3.821E-05,-1.17E-03
-3.811E-05,-1.16E-03
-3.801E-05,-1.22E-03
-3.791E-05,-1.29E-03
-3.781E-05,-1.14E-03
-3.771E-05,-1.16E-03
-3.761E-05,-1.24E-03
-3.751E-05,-1.21E-03
-3.741E-05,-1.27E-03
-3.731E-05,-1.21E-03
-3.721E-05,-1.15E-03
-3.711E-05,-1.19E-03
-3.701E-05,-1.19E-03
-3.691E-05,-1.25E-03
-3.681E-05,-1.25E-03
-3.671E-05,-1.16E-03
-3.661E-05,-1.23E-03
-3.651E-05,-1.23E-03
-3.641E-05,-1.20E-03
-3.631E-05,-1.26E-03
-3.621E-05,-1.21E-03
-3.611E-05,-1.15E-03
-3.601E-05,-1.16E-03
-3.591E-05,-1.30E-03
-3.581E-05,-1.16E-03
-3.571E-05,-1.30E-03
-3.561E-05,-1.13E-03
-3.551E-05,-1.22E-03
-3.541E-05,-1.09E-03
-3.531E-05,-1.27E-03
-3.521E-05,-1.10E-03
-3.511E-05,-1.26E-03
-3.501E-05,-1.18E-03
-3.491E-05,-1.27E-03
-3.481E-05,-1.18E-03
-3.471E-05,-1.24E-03
-3.461E-05,-1.16E-03
-3.451E-05,-1.17E-03
-3.441E-05,-1.25E-03
-3.431E-05,-1.32E-03
-3.421E-05,-1.21E-03
-3.411E-05,-1.27E-03
-3.401E-05,-1.07E-03
-3.391E-05,-1.14E-03
-3.381E-05,-1.13E-03
-3.371E-05,-1.15E-03
-3.361E-05,-1.11E-03
-3.351E-05,-1.32E-03
-3.341E-05,-1.16E-03
-3.331E-05,-1.27E-03
-3.321E-05,-1.11E-03
-3.311E-05,-1.18E-03
-3.301E-05,-1.31E-03
-3.291E-05,-1.26E-03
-3.281E-05,-1.25E-03
-3.271E-05,-1.27E-03
-3.261E-05,-1.32E-03
-3.251E-05,-1.06E-03
-3.241E-05,-1.16E-03
-3.231E-05,-1.17E-03
-3.221E-05,-1.19E-03
-3.211E-05,-1.03E-03
-3.201E-05,-1.37E-03
-3.191E-05,-1.18E-03
-3.181E-05,-1.19E-03
-3.171E-05,-1.14E-03
-3.161E-05,-1.23E-03
-3.151E-05,-1.17E-03
-3.141E-05,-1.11E-03
-3.131E-05,-1.26E-03
-3.121E-05,-1.25E-03
-3.111E-05,-1.28E-03
-3.101E-05,-1.11E-03
-3.091E-05,-1.15E-03
-3.081E-05,-1.14E-03
-3.071E-05,-1.23E-03
-3.061E-05,-1.19E-03
-3.051E-05,-1.14E-03
-3.041E-05,-1.16E-03
-3.031E-05,-1.29E-03
-3.021E-05,-1.15E-03
-3.011E-05,-1.17E-03
-3.001E-05,-1.21E-03
-2.991E-05,-1.19E-03
-2.981E-05,-1.17E-03
-2.971E-05,-1.25E-03
-2.961E-05,-1.18E-03
-2.951E-05,-1.19E-03
-2.941E-05,-1.17E-03
-2.931E-05,-1.29E-03
-2.921E-05,-1.01E-03
-2.911E-05,-1.19E-03
-2.901E-05,-1.16E-03
-2.891E-05,-1.20E-03
-2.881E-05,-1.17E-03
-2.871E-05,-1.09E-03
-2.861E-05,-1.09E-03
-2.851E-05,-1.25E-03
-2.841E-05,-1.13E-03
-2.831E-05,-1.22E-03
-2.821E-05,-1.21E-03
-2.811E-05,-1.26E-03
-2.801E-05,-1.14E-03
-2.791E-05,-1.28E-03
-2.781E-05,-1.25E-03
-2.771E-05,-1.12E-03
-2.761E-05,-1.17E-03
-2.751E-05,-1.32E-03
-2.741E-05,-1.15E-03
-2.731E-05,-1.20E-03
-2.721E-05,-1.23E-03
-2.711E-05,-1.12E-03
-2.701E-05,-1.31E-03
-2.691E-05,-1.22E-03
-2.681E-05,-1.20E-03
-2.671E-05,-1.15E-03
-2.661E-05,-1.17E-03
-2.651E-05,-1.32E-03
-2.641E-05,-1.14E-03
-2.631E-05,-1.16E-03
-2.621E-05,-1.22E-03
-2.611E-05,-1.23E-03
-2.601E-05,-1.18E-03
-2.591E-05,-1.16E-03
-2.581E-05,-1.10E-03
-2.571E-05,-1.15E-03
-2.561E-05,-1.22E-03
-2.551E-05,-1.25E-03
-2.541E-05,-1.13E-03
-2.531E-05,-1.07E-03
-2.521E-05,-1.32E-03
-2.511E-05,-1.21E-03
-2.501E-05,-1.16E-03
-2.491E-05,-1.23E-03
-2.481E-05,-1.07E-03
-2.471E-05,-1.28E-03
-2.461E-05,-1.33E-03
-2.451E-05,-1.09E-03
-2.441E-05,-1.29E-03
-2.431E-05,-1.24E-03
-2.421E-05,-1.21E-03
-2.411E-05,-1.31E-03
-2.401E-05,-1.24E-03
-2.391E-05,-1.29E-03
-2.381E-05,-1.23E-03
-2.371E-05,-1.22E-03
-2.361E-05,-1.37E-03
-2.351E-05,-1.11E-03
-2.341E-05,-1.16E-03
-2.331E-05,-1.26E-03
-2.321E-05,-1.15E-03
-2.311E-05,-1.28E-03
-2.301E-05,-1.22E-03
-2.291E-05,-1.16E-03
-2.281E-05,-1.24E-03
-2.271E-05,-1.18E-03
-2.261E-05,-1.19E-03
-2.251E-05,-1.18E-03
-2.241E-05,-1.17E-03
-2.231E-05,-1.23E-03
-2.221E-05,-1.18E-03
-2.211E-05,-1.30E-03
-2.201E-05,-1.31E-03
-2.191E-05,-1.25E-03
-2.181E-05,-1.20E-03
-2.171E-05,-1.18E-03
-2.161E-05,-1.32E-03
-2.151E-05,-1.17E-03
-2.141E-05,-1.16E-03
-2.131E-05,-1.23E-03
-2.121E-05,-1.22E-03
-2.111E-05,-1.17E-03
-2.101E-05,-1.18E-03
-2.091E-05,-1.20E-03
-2.081E-05,-1.18E-03
-2.071E-05,-1.23E-03
-2.061E-05,-1.20E-03
-2.051E-05,-1.32E-03
-2.041E-05,-1.29E-03
-2.031E-05,-1.14E-03
-2.021E-05,-1.18E-03
-2.011E-05,-1.22E-03
-2.001E-05,-1.18E-03
-1.991E-05,-1.23E-03
-1.981E-05,-1.15E-03
-1.971E-05,-1.20E-03
-1.961E-05,-1.20E-03
-1.951E-05,-1.17E-03
-1.941E-05,-1.22E-03
-1.931E-05,-1.24E-03
-1.921E-05,-1.10E-03
-1.911E-05,-1.18E-03
-1.901E-05,-1.15E-03
-1.891E-05,-1.21E-03
-1.881E-05,-1.27E-03
-1.871E-05,-1.15E-03
-1.861E-05,-1.18E-03
-1.851E-05,-1.36E-03
-1.841E-05,-1.16E-03
-1.831E-05,-1.19E-03
-1.821E-05,-1.11E-03
-1.811E-05,-1.12E-03
-1.801E-05,-1.25E-03
-1.791E-05,-1.18E-03
-1.781E-05,-1.16E-03
-1.771E-05,-1.22E-03
-1.761E-05,-1.11E-03
-1.751E-05,-1.34E-03
-1.741E-05,-1.25E-03
-1.731E-05,-1.20E-03
-1.721E-05,-1.02E-03
-1.711E-05,-1.27E-03
-1.701E-05,-1.33E-03
-1.691E-05,-1.22E-03
-1.681E-05,-1.22E-03
-1.671E-05,-1.21E-03
-1.661E-05,-1.21E-03
-1.651E-05,-1.22E-03
-1.641E-05,-1.11E-03
-1.631E-05,-1.21E-03
-1.621E-05,-1.20E-03
-1.611E-05,-1.21E-03
-1.601E-05,-1.10E-03
-1.591E-05,-1.27E-03
-1.581E-05,-1.21E-03
-1.571E-05,-1.13E-03
-1.561E-05,-1.26E-03
-1.551E-05,-1.08E-03
-1.541E-05,-1.24E-03
-1.531E-05,-1.18E-03
-1.521E-05,-1.06E-03
-1.511E-05,-1.25E-03
-1.501E-05,-1.02E-03
-1.491E-05,-1.20E-03
-1.481E-05,-1.19E-03
-1.471E-05,-1.13E-03
-1.461E-05,-1.11E-03
-1.451E-05,-1.16E-03
-1.441E-05,-1.19E-03
-1.431E-05,-1.36E-03
-1.421E-05,-1.16E-03
-1.411E-05,-1.21E-03
-1.401E-05,-1.21E-03
-1.391E-05,-1.23E-03
-1.381E-05,-1.26E-03
-1.371E-05,-1.11E-03
